1e20		4.5395973452544425e-8
0.1584893	390.7015941034051
0.1496236	365.1278714375585
0.1412538	309.63434606680016
0.1333521	246.48697527483228
0.1258925	190.79790964279687
0.1188502	155.5187538699463
0.1122018	116.92327101638011
0.1059253	85.875321628645
0.1	76.7073080969335
0.09440609	70.57045089619942
0.0891251	65.74725610467954
0.0841395	61.45749956216173
0.07943282	57.29515228915193
0.07498942	54.31788168608227
0.07079458	53.44121935530325
0.0668344	54.477473515697966
0.06309573	56.89928957245502
0.05956621	60.177490154846055
0.05623413	64.12097113267237
0.05308845	68.6606520834448
0.05011873	73.70996696912061
0.04731512	79.18907518691503
0.04466836	85.01119090974089
0.04216965	91.0826656284853
0.03981072	97.28953346551114
0.03548133	109.63713670106358
0.03162277	120.8043906107514
0.02818383	129.6213101014739
0.02511886	134.2311907503929
0.02238721	134.52732009882743
0.01995262	123.88316712638562
0.01778279	93.85876548232727
0.01584893	60.95786097156815
0.01412538	39.93248185527227
0.01258925	26.58123565565802
0.01122018	15.358189871018567
0.01	10.459627699988232
0.00891251	4.917235313789206
0.007943284	-0.49913250064764725
0.007079456	-1.3878166108615915
0.006309573	-0.15771218331337877
0.005623413	2.6049986456901024
0.005011873	5.9011892784510565
0.004466837	8.48814560210667
0.003981071	10.887481764197219
0.003548133	12.764604656824304
0.003162278	11.957435574655392
0.002818383	12.545286873079021
0.002511887	17.369564935632297
0.002238721	28.822888826231065
0.001995262	50.30084686852206
0.001778279	79.9088526729247
0.001584893	114.62281698739389
0.001412538	155.2159251912817
0.001258925	194.34138472304767
0.001122018	259.5437250600007
0.001	375.3722081474625
0.000891251	548.3169105457782
0.0007943284	787.7952335933078
0.0007079456	1110.762787090207
0.0006309572	1527.1404464357038
0.0005623413	2138.3594434891347
0.0005011873	3002.7246939742327
0.0004466837	4170.404581087423
0.0003981071	5610.234538548859
0.0003548134	7585.768361712806
0.0003162278	10342.189934251845
0.0002818383	13804.103563184093
0.0002511887	17811.005678318324
0.0002238721	22262.608157539784
0.0001995262	27053.27516649269
0.0001778279	30571.878871112654
0.0001584893	32066.544795329683
0.0001412538	31842.42452569012
0.0001258925	29879.270398025692
0.0001122018	26600.130800070954
0.0001	22707.91814579704
0.00008912505	18541.212461470743
0.00007943284	14310.438589355123
0.00007079457	10299.277534830791
0.00006309577	6824.753988029057
0.00005623413	4069.01241229914
0.0000501187	2347.0224165791005
0.00004466837	979.982108713768
0.00003981071	334.1894528583507
0.00003548135	169.91251000680495
0.00003162278	31.531005239870865
0.00002818382	12.675232732668519
0.00002511887	1.025878677959554
0.00002238721	0.481551245728042
0.00001995263	-0.2909399002674036
0.	3.116672795265913
