3.16227800e+02 1.06487868e+02
2.98538200e+02 1.06446022e+02
2.81838300e+02 1.06399064e+02
2.66072500e+02 1.06346384e+02
2.51188700e+02 1.06287304e+02
2.37137400e+02 1.06221075e+02
2.23872700e+02 1.06146870e+02
2.11348900e+02 1.06063769e+02
1.99526200e+02 1.05970782e+02
1.88365800e+02 1.05866828e+02
1.77827900e+02 1.05750694e+02
1.67880400e+02 1.05621132e+02
1.58489300e+02 1.05476763e+02
1.49623600e+02 1.05316132e+02
1.41253800e+02 1.05137711e+02
1.33352100e+02 1.04939907e+02
1.25892500e+02 1.04721071e+02
1.18850500e+02 1.04479547e+02
1.12202100e+02 1.04213690e+02
1.05925400e+02 1.03921863e+02
1.00000000e+02 1.03602618e+02
9.44060900e+01 1.03254594e+02
8.91251100e+01 1.02876651e+02
8.41395000e+01 1.02467927e+02
7.94328200e+01 1.02027915e+02
7.49894200e+01 1.01556515e+02
7.07945800e+01 1.01054109e+02
6.68344000e+01 1.00521618e+02
6.30957300e+01 9.99605415e+01
5.95663600e+01 9.93730235e+01
5.62341300e+01 9.87617149e+01
5.30884500e+01 9.81300242e+01
5.01187300e+01 9.74818027e+01
4.73151200e+01 9.68214037e+01
4.46683600e+01 9.61535625e+01
4.21696500e+01 9.54832445e+01
3.98107200e+01 9.48155242e+01
3.75837400e+01 9.41554147e+01
3.54813300e+01 9.35077228e+01
3.34965400e+01 9.28769074e+01
3.16227800e+01 9.22669426e+01
2.98538900e+01 9.16812553e+01
2.81838300e+01 9.11225733e+01
2.66072500e+01 9.05931069e+01
2.51188600e+01 9.00943682e+01
2.37137400e+01 8.96273332e+01
2.23872100e+01 8.91924842e+01
2.11348900e+01 8.87899218e+01
1.99526200e+01 8.84194284e+01
1.88364900e+01 8.80805545e+01
1.77827900e+01 8.77726544e+01
1.67880400e+01 8.74949190e+01
1.58489300e+01 8.72463553e+01
1.49623500e+01 8.70257732e+01
1.41254100e+01 8.68317579e+01
1.33352100e+01 8.66625921e+01
1.25892500e+01 8.65163281e+01
1.18850200e+01 8.63907102e+01
1.12201800e+01 8.62832641e+01
1.05925400e+01 8.61913246e+01
1.00000000e+01 8.61121516e+01
8.91250900e+00 8.59811879e+01
7.94328700e+00 8.58698448e+01
7.07946400e+00 8.57609104e+01
6.30957600e+00 8.56410845e+01
5.62341300e+00 8.55002446e+01
5.01187200e+00 8.53300334e+01
4.46683900e+00 8.51224855e+01
3.98107200e+00 8.48690711e+01
3.54813600e+00 8.45602739e+01
3.16227800e+00 8.41855307e+01
2.81838300e+00 8.37336037e+01
2.51188800e+00 8.31932577e+01
2.37137700e+00 8.28866782e+01
2.23872200e+00 8.25543363e+01
2.11348900e+00 8.21953831e+01
1.99526300e+00 8.18092242e+01
1.88365000e+00 8.13955713e+01
1.77827900e+00 8.09545008e+01
1.67880600e+00 8.04865210e+01
1.58489300e+00 7.99925032e+01
1.49623600e+00 7.94738220e+01
1.41253800e+00 7.89321987e+01
1.33352100e+00 7.83697025e+01
1.25892700e+00 7.77886775e+01
1.18850200e+00 7.71914850e+01
1.12201900e+00 7.65804969e+01
1.05925400e+00 7.59577139e+01
1.00000000e+00 7.53246391e+01
9.44061700e-01 7.46820294e+01
8.91251000e-01 7.40296745e+01
8.41395500e-01 7.33664084e+01
7.94328400e-01 7.26900356e+01
7.49894200e-01 7.19976014e+01
